Fecha matricula;Periodo;Tipo de hecho;Genero;Nacionalidad;Fecha nacimiento;"Departamento
";Distrito de residencia;Provincia de residencia;Departamendo de residencia;Modalidad;Metodologia;Facultad;Especialidad;Ciclo Relativo
2016;1;REGULARES;MASCULINO;Peru;1988;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;4
2016;1;REGULARES;MASCULINO;Peru;1987;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;8
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;4
2016;1;PROMOCION;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;10
2016;1;REGULARES;MASCULINO;Peru;1987;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA PETROQUIMICA;4
2016;1;REGULARES;MASCULINO;Peru;1988;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;10
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;5
2016;1;REGULARES;MASCULINO;Peru;1987;LIMA;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;5
2016;1;REGULARES;MASCULINO;Peru;1981;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;9
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;10
2016;1;REGULARES;MASCULINO;Peru;1992;AMAZONAS;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;3
2016;1;REGULARES;MASCULINO;Peru;1990;AYACUCHO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;10
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;10
2016;1;REGULARES;MASCULINO;Peru;1989;UCAYALI;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;4
2016;1;REGULARES;MASCULINO;Peru;1986;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;6
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;6
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;2
2016;1;PROMOCION;MASCULINO;Peru;1990;LIMA;PUEBLO LIBRE;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1988;CALLAO;LA PERLA;CALLAO;CALLAO;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;PROMOCION;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2016;1;REGULARES;MASCULINO;Peru;1985;ANCASH;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;QUIMICA;8
2016;1;REGULARES;MASCULINO;Peru;1989;PIURA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;2
2016;1;REGULARES;MASCULINO;Peru;1985;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;5
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;8
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;SAN ISIDRO;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;3
2016;1;PROMOCION;MASCULINO;Chile;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;9
2016;1;REGULARES;FEMENINO;Peru;1988;LIMA;SANTIAGO DE SURCO;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;7
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1987;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;CIENCIAS;QUIMICA;9
2016;1;REGULARES;MASCULINO;Peru;1991;JUNIN;;MAYNAS;LORETO;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;3
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;10
2016;1;PROMOCION;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;10
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2016;1;REGULARES;FEMENINO;Peru;1993;JUNIN;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;9
2016;1;REGULARES;MASCULINO;Peru;1966;ANCASH;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;10
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;4
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;LA MOLINA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;1
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2016;1;REGULARES;MASCULINO;Peru;1994;CUSCO;TINTA;CANCHIS;CUSCO;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;3
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA NAVAL;6
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;9
2016;1;REGULARES;MASCULINO;Peru;1992;AYACUCHO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;7
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;MATEMÁTICA;7
2016;1;REGULARES;MASCULINO;Peru;1994;CAJAMARCA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;3
2016;1;PROMOCION;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;7
2016;1;REGULARES;MASCULINO;Peru;1992;LA LIBERTAD;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;4
2016;1;REGULARES;FEMENINO;Peru;1990;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1995;JUNIN;EL TAMBO;HUANCAYO;JUNIN;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRÓNICA;3
2016;1;REGULARES;MASCULINO;Peru;1993;ANCASH;LINCE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2016;1;REGULARES;MASCULINO;Peru;1992;CUSCO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1994;HUANUCO;AMARILIS;HUANUCO;HUANUCO;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;5
2016;1;REGULARES;MASCULINO;Peru;1991;ANCASH;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1990;LA LIBERTAD;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;9
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;9
2016;1;REGULARES;FEMENINO;Peru;1992;LIMA;PUEBLO LIBRE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;9
2016;1;REGULARES;FEMENINO;Peru;1991;JUNIN;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2016;1;REGULARES;MASCULINO;Peru;1993;PASCO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1990;CALLAO;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;10
2016;1;REGULARES;MASCULINO;Peru;1991;CALLAO;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;BREÑA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;FÍSICA;10
2016;1;REGULARES;MASCULINO;Peru;1981;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;7
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;9
2016;1;PROMOCION;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;10
2016;1;REGULARES;MASCULINO;Peru;1980;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA DE MINAS;9
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;8
2016;1;REGULARES;MASCULINO;Peru;1993;CUSCO;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACIÓN;8
2016;1;REGULARES;MASCULINO;Peru;1988;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;LA VICTORIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;7
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;5
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2016;1;REGULARES;MASCULINO;Peru;1995;JUNIN;BREÑA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2016;1;REGULARES;MASCULINO;Peru;1991;PUNO;LAMPA;LAMPA;PUNO;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;8
2016;1;REGULARES;MASCULINO;Peru;1987;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;8
2016;1;REGULARES;FEMENINO;Peru;1989;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;SURQUILLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA DE TELECOMUNICACIONES;3
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;5
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;7
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;9
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA GEOLÓGICA;8
2016;1;REGULARES;MASCULINO;Peru;1994;CALLAO;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2016;1;REGULARES;MASCULINO;Peru;1989;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA DE PETRÓLEO Y GAS NATURAL;7
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;9
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;6
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;9
2016;1;REGULARES;MASCULINO;Peru;1989;APURIMAC;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;5
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;5
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;7
2016;1;REGULARES;MASCULINO;Peru;1996;PUNO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;7
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETRÓLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA PETROQUIMICA;10
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;7
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA QUIMICA;4
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;7
2016;1;REGULARES;FEMENINO;Peru;1992;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;9
2016;1;REGULARES;MASCULINO;Peru;1990;JUNIN;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;1
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;10
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;4
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;4
2016;1;REGULARES;MASCULINO;Peru;1993;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA SANITARIA;6
2016;1;REGULARES;MASCULINO;Peru;1986;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRICA;3
2016;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;3
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;4
2016;1;REGULARES;MASCULINO;Peru;1990;LIMA;LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;4
2016;1;REGULARES;FEMENINO;Peru;1996;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;5
2016;1;REGULARES;MASCULINO;Peru;1995;AYACUCHO;SAN JUAN DE MIRAFLORES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;4
2016;1;REGULARES;MASCULINO;Peru;1994;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;5
2016;1;REGULARES;MASCULINO;Peru;1997;ICA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;2
2016;1;PROMOCION;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;10
2016;1;REGULARES;FEMENINO;Peru;1998;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLÓGICA, MINERA Y METALÚRGICA;INGENIERIA METALÚRGICA;5
2016;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;QUIMICA;2
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;CIENCIAS;INGENIERIA FÍSICA;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;7
2016;1;REGULARES;FEMENINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ESTADÍSTICA;8
2016;1;REGULARES;MASCULINO;Peru;1991;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA TEXTIL;8
2016;1;REGULARES;MASCULINO;Peru;1992;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;6
2016;1;REGULARES;FEMENINO;Peru;1993;AYACUCHO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA ELECTRONICA;2
2016;1;REGULARES;MASCULINO;Peru;1975;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;6
2016;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA NAVAL;7
2016;1;REGULARES;FEMENINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;10
2016;1;REGULARES;FEMENINO;Peru;1991;LIMA;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADÍSTICA Y CIENCIAS SOCIALES;INGENIERIA ECONOMICA;9
